0	0
281	0
562	0
13153	0
25744	0
39622	0
169	0.000698207
450	0.000701751
170	0.000959881
451	0.000959881
168	0.001633683
449	0.001633683
171	0.001853943
452	0.001853943
485	0.002500504
63	0.00250226
204	0.002502418
344	0.002509309
205	0.002605424
64	0.002606131
345	0.002606131
62	0.002607457
343	0.002607457
486	0.002609997
172	0.002710401
453	0.002710401
448	0.00278454
167	0.002791541
203	0.002843914
484	0.002843914
346	0.002846255
65	0.002852505
61	0.002897597
342	0.002897597
90	0.003165272
371	0.003165272
91	0.003167902
372	0.003167902
89	0.003175355
370	0.003175355
66	0.003187983
347	0.003187983
88	0.003201419
369	0.003201419
92	0.003220092
373	0.003220092
487	0.003230434
206	0.00323669
87	0.003238921
368	0.003238921
341	0.003313792
60	0.00332033
86	0.003329779
367	0.003329779
93	0.003345628
374	0.003345628
202	0.003355003
483	0.003355003
173	0.003419125
454	0.003419125
85	0.003454945
366	0.003454945
67	0.003563449
348	0.003563449
94	0.003615821
375	0.003615821
84	0.003622391
365	0.003622391
59	0.003788317
340	0.003794554
83	0.003814604
364	0.003814604
201	0.003886012
482	0.003886012
68	0.003923349
349	0.003928886
174	0.003957008
455	0.003957008
166	0.003998486
447	0.003998486
82	0.004009643
363	0.004009643
95	0.004044403
376	0.004044403
81	0.004168173
362	0.004168173
69	0.004263207
350	0.004263207
207	0.004266428
488	0.004273329
58	0.004294581
339	0.004294581
80	0.004294875
361	0.004294875
175	0.004332257
456	0.004339405
481	0.004368621
200	0.004371607
79	0.004383586
360	0.004383586
78	0.00446777
359	0.00446777
351	0.004524053
70	0.004529278
77	0.004549041
358	0.004549041
457	0.00460243
176	0.004609505
76	0.004626296
357	0.004626296
96	0.004642798
377	0.004642798
71	0.004698526
352	0.004703582
75	0.004722515
356	0.004722515
74	0.004787638
355	0.004787638
199	0.00479306
480	0.004796413
353	0.004798883
72	0.004803725
177	0.004806985
458	0.004806985
73	0.004819285
354	0.004819285
57	0.004827246
338	0.004827246
178	0.004954702
459	0.004961439
179	0.005071202
460	0.005071202
182	0.005088146
463	0.005088146
183	0.00508966
464	0.00508966
462	0.005106159
181	0.005111952
180	0.005117707
461	0.005117707
184	0.005158824
465	0.005158824
479	0.005161939
198	0.005165567
165	0.005219314
446	0.005219314
185	0.005279161
466	0.005279161
97	0.005404566
378	0.005404566
56	0.0054093
337	0.0054093
186	0.005429651
467	0.005433659
197	0.005440769
478	0.005444602
489	0.005533802
208	0.005540915
187	0.005590713
468	0.005590713
477	0.00564185
196	0.005645798
469	0.005721167
188	0.005724973
195	0.005768788
476	0.005772742
189	0.005822091
470	0.005822091
475	0.005852478
194	0.005856383
190	0.005863455
471	0.005863455
193	0.005897815
191	0.005901455
472	0.005901455
474	0.005901625
192	0.005904109
473	0.005904109
55	0.006096753
336	0.006096753
379	0.006319309
98	0.00632619
164	0.00643997
445	0.00643997
209	0.006903148
490	0.006903148
335	0.006926813
54	0.00693363
99	0.00738102
380	0.00738102
163	0.007617462
444	0.007617462
53	0.007921024
334	0.007927992
210	0.008289761
491	0.008296901
100	0.008558372
381	0.008558372
162	0.008727278
443	0.008727278
52	0.009042303
333	0.009042303
39280	0.00939727
53158	0.00939727
260	0.009504455
541	0.009504455
492	0.009637456
211	0.009644579
259	0.009670824
540	0.009670824
161	0.009752129
442	0.009759277
542	0.009779935
261	0.009785889
101	0.009815661
382	0.009821688
25859	0.010120861
39737	0.01013366
258	0.010245713
539	0.010245713
51	0.010294981
332	0.010294981
137	0.010301702
418	0.010305551
419	0.010325682
138	0.010330074
417	0.010407252
136	0.010410566
139	0.010469363
420	0.01047426
262	0.010486681
543	0.010491851
135	0.010639047
416	0.010641887
421	0.010688807
140	0.010694148
160	0.010696927
441	0.010696927
39279	0.010739829
53157	0.010739829
212	0.010873336
493	0.010880409
141	0.010956391
422	0.010962099
415	0.01099216
134	0.010994587
102	0.011093704
383	0.011093704
257	0.011136583
538	0.011143699
142	0.011251016
423	0.011251016
133	0.011444521
414	0.011446725
263	0.011535686
544	0.011535686
440	0.011539454
159	0.011546662
143	0.011580944
424	0.011580944
331	0.011625762
50	0.011632874
39281	0.011940027
53159	0.011940027
425	0.011980479
494	0.011983675
144	0.011986879
213	0.011990824
413	0.011992583
132	0.011994456
537	0.012236082
256	0.012243153
158	0.012295653
439	0.012295653
103	0.012364318
384	0.012364318
145	0.012417404
426	0.01242396
131	0.012608183
412	0.012609897
264	0.012843207
545	0.012843207
146	0.012887223
427	0.012887223
157	0.012917853
438	0.012917853
214	0.012954688
495	0.012961812
49	0.013072481
330	0.013072481
411	0.013243477
130	0.013245203
428	0.013292333
147	0.013299129
156	0.013393108
437	0.013400215
255	0.013441575
536	0.013441575
104	0.013591387
385	0.013591387
148	0.013624845
429	0.013631733
436	0.013728786
155	0.013735889
215	0.013792451
496	0.013792451
430	0.013846579
149	0.013853638
129	0.01389592
410	0.01389592
154	0.013932384
435	0.013932384
150	0.0139836
431	0.013990717
153	0.014033311
434	0.014040401
151	0.014053576
432	0.014053576
433	0.014067083
152	0.01407416
265	0.014316121
546	0.014316121
216	0.014515573
497	0.014515573
128	0.014526786
409	0.014528543
48	0.014621272
329	0.014621272
254	0.014692684
535	0.014692684
105	0.014769852
386	0.014769852
127	0.01512871
408	0.01512871
498	0.015183141
217	0.015190059
39278	0.015234265
53156	0.015234265
266	0.015441555
547	0.015441555
39434	0.015563576
53312	0.015563576
407	0.015722751
126	0.015724758
218	0.015831776
499	0.015838762
106	0.01588985
387	0.01588985
253	0.015951335
534	0.015951335
47	0.01626853
328	0.016275634
125	0.016297349
406	0.016297349
39282	0.016357861
53160	0.016357861
219	0.016463023
500	0.016463023
267	0.016615377
548	0.016615377
124	0.016888231
405	0.016888231
107	0.016958627
388	0.016958627
220	0.017033014
501	0.017033014
252	0.01720528
533	0.01720528
674	0.017308652
13265	0.017308652
36018	0.017442614
49896	0.017442614
123	0.017488797
404	0.017491477
52758	0.01750336
38880	0.017503476
221	0.017555702
502	0.017555702
268	0.017840516
549	0.017840516
108	0.017938747
389	0.017938747
46	0.018011041
327	0.018011041
222	0.018029618
503	0.018029618
403	0.018107388
122	0.018110157
50837	0.018236801
36959	0.018238253
251	0.018440729
532	0.0184476
223	0.01849222
504	0.01849222
121	0.018712668
402	0.018712668
109	0.01884414
390	0.01884414
224	0.018937062
505	0.018937062
269	0.019069626
550	0.019069626
39435	0.019132538
53313	0.019132538
120	0.019300713
401	0.019303845
225	0.019376088
506	0.019376088
38881	0.019626325
52759	0.019626638
110	0.019630909
391	0.019630909
250	0.019666381
531	0.019666381
45	0.019778299
326	0.019778299
226	0.019793509
507	0.019793509
400	0.019822475
119	0.019825613
508	0.020162746
227	0.020169769
111	0.020289672
392	0.020289672
118	0.02029175
399	0.02029175
270	0.020329059
551	0.020329059
228	0.020509522
509	0.020509522
117	0.020682337
398	0.020682337
393	0.02079215
112	0.020796137
530	0.020827544
229	0.020828212
249	0.020834356
510	0.02083523
116	0.020982555
397	0.020982555
675	0.02108664
13266	0.02108664
113	0.02111213
394	0.02111213
39014	0.021138272
52892	0.021138272
39277	0.021170131
53155	0.021170628
115	0.021177899
396	0.021177899
230	0.021182122
511	0.021182122
39283	0.021190569
53161	0.021190569
114	0.021233435
395	0.021237129
44	0.02154904
325	0.02154904
271	0.021582505
552	0.021582505
231	0.021623087
512	0.021623087
38818	0.021633159
52696	0.021633159
248	0.02190131
529	0.02190131
52891	0.021919921
39013	0.021926841
232	0.022187488
513	0.022187488
673	0.022641047
13264	0.022654627
272	0.022846218
553	0.022846218
514	0.022851907
247	0.022858879
233	0.022858928
528	0.022865678
324	0.023284723
43	0.023291406
234	0.023585668
515	0.023585668
527	0.023698595
246	0.02370551
39433	0.023807962
53311	0.023807962
38879	0.024044658
52757	0.024044658
273	0.024101667
554	0.024101922
51569	0.024134329
37691	0.024134776
27275	0.024150688
41153	0.024151943
235	0.024301989
516	0.024301989
245	0.024426364
526	0.024426364
236	0.024938132
517	0.024945259
42	0.024999292
323	0.02500588
244	0.025026733
525	0.025026733
38819	0.025203912
52697	0.025203912
274	0.025353128
555	0.025353128
518	0.025441181
237	0.025448305
243	0.025483567
524	0.025483567
238	0.025794042
242	0.025796528
523	0.025796528
519	0.025801158
39284	0.025920354
53162	0.025920354
241	0.025993617
522	0.025993617
239	0.02600428
520	0.02600428
240	0.02606605
521	0.02606605
36725	0.026235549
50603	0.026235549
556	0.02659096
275	0.026591681
41	0.02665875
322	0.02665875
37494	0.026903735
51372	0.026903735
52760	0.027229786
38882	0.027230166
38442	0.027818504
52320	0.027818504
38817	0.027821459
52695	0.027821459
276	0.027828048
557	0.027828048
53154	0.027900371
39276	0.027900926
40	0.028249004
321	0.028249004
38443	0.028959614
52321	0.028959614
277	0.02904924
558	0.02904924
52893	0.029538788
39015	0.029539066
39	0.02975169
320	0.02975169
278	0.030251298
559	0.030252706
676	0.030346797
13267	0.030346797
39285	0.030394741
53163	0.030395641
50838	0.03049358
36960	0.030495362
36958	0.030830874
50836	0.030830874
37690	0.030920981
51568	0.030921316
38441	0.031001297
52319	0.031001383
38	0.031139166
319	0.031139166
37692	0.031177237
51570	0.031177577
560	0.031451382
279	0.031452964
39012	0.032178724
52890	0.032185636
37	0.03240319
318	0.03240319
39436	0.032529372
53314	0.032529372
280	0.032634223
561	0.032634223
26696	0.032907507
40574	0.032907507
37250	0.033478308
51128	0.033478308
